Sheath MFC,Sheath Pressure,Pneum. Atomizer MFC,Pneum. Atomizer Press.,Pneum. Impactor Exhaust MFC,Pneum. Impactor Exhaust Press.,Platen Heater,Ink,Ink_temp,Substrate,Print_speed,SPC,Viscosity,Surface Tension,Density,Line,Output
99.853,0.93,469.956,2.967,444.553,0.487,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
99.853,1.293,501.221,3.641,443.576,0.796,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
99.853,1.293,501.221,3.641,444.553,0.795,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
99.853,0.961,520.762,3.348,494.382,0.46,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
99.853,0.96,520.762,3.348,493.405,0.46,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
99.853,0.955,520.762,3.341,492.428,0.452,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
99.853,1.291,551.05,3.993,493.405,0.72,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
99.853,1.293,552.027,3.993,493.405,0.72,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
99.853,0.955,570.591,3.714,542.257,0.391,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
99.853,0.957,569.614,3.729,541.28,0.391,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
99.853,0.957,570.591,3.714,541.28,0.391,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
99.853,1.299,600.879,4.396,541.28,0.665,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
99.853,0.958,620.42,4.154,593.063,0.332,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
99.853,0.958,620.42,4.154,592.086,0.335,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
99.853,0.955,621.397,4.147,592.086,0.332,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
99.951,0.955,620.42,4.147,592.086,0.33,71.1,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
99.853,1.291,600.879,4.388,541.28,0.662,71.1,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
99.853,0.947,671.226,4.593,642.892,0.265,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
99.853,0.946,671.226,4.593,641.915,0.263,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
99.951,1.293,701.514,5.282,641.915,0.527,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.056,1
99.853,1.291,701.514,5.282,641.915,0.527,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.056,1
99.853,1.291,700.537,5.282,642.892,0.53,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.056,1
99.853,0.945,721.055,5.07,692.721,0.216,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
99.853,0.946,721.055,5.084,691.744,0.216,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
99.756,0.946,721.055,5.07,692.721,0.214,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
99.853,1.283,751.343,5.78,692.721,0.452,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.06,1
99.853,1.284,751.343,5.766,691.744,0.452,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.06,1
99.853,0.941,721.055,5.084,691.744,0.222,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.059,1
99.853,0.894,819.736,6.088,795.31,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.081,1
99.853,0.896,819.736,6.088,793.356,0.0,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.081,1
99.853,0.893,819.736,6.081,794.333,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.081,1
99.853,0.88,868.588,6.667,844.162,0.0,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.118,1
19.345,0.208,116.268,0.44,93.796,0.166,70.5,Tungsten,28.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.208,116.268,0.447,94.773,0.166,69.8,Tungsten,28.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.436,146.556,0.894,93.796,0.399,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.436,145.579,0.894,94.773,0.398,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.436,146.556,0.894,94.773,0.397,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.217,1068.881,9.055,1045.432,0.0,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.15,1
19.345,0.22,1068.881,9.055,1044.455,0.0,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.15,1
19.345,0.217,1069.858,9.048,1044.455,0.0,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.15,1
19.345,0.21,165.12,0.579,145.579,0.129,70.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.208,166.097,0.564,144.602,0.129,70.5,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.208,165.12,0.564,144.602,0.128,70.5,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.208,165.12,0.564,145.579,0.125,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.435,196.385,1.062,145.579,0.36,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.435,195.408,1.062,144.602,0.358,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.435,195.408,1.062,145.579,0.357,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.433,196.385,1.062,144.602,0.357,70.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.433,195.408,1.062,145.579,0.359,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.199,213.972,0.725,194.431,0.07,70.5,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.199,213.972,0.711,194.431,0.07,70.5,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.199,213.972,0.725,195.408,0.072,70.5,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.432,246.214,1.26,194.431,0.308,69.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.432,246.214,1.26,196.385,0.306,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.43,245.237,1.26,195.408,0.305,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.432,245.237,1.26,195.408,0.305,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.211,263.801,0.945,245.237,0.037,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.211,264.778,0.945,245.237,0.033,70.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.443,0.201,264.778,0.93,246.214,0.024,70.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.204,264.778,0.93,246.214,0.021,70.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.199,264.778,0.93,245.237,0.017,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.436,296.043,1.502,245.237,0.265,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.432,295.066,1.502,245.237,0.256,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.43,296.043,1.502,245.237,0.256,69.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.427,295.066,1.502,246.214,0.255,69.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.43,295.066,1.502,245.237,0.253,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.242,315.584,1.245,293.112,0.018,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.242,315.584,1.245,294.089,0.015,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.238,315.584,1.245,293.112,0.015,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.238,315.584,1.231,295.066,0.015,69.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.236,315.584,1.223,294.089,0.012,70.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.232,316.561,1.223,294.089,0.004,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.22,316.561,1.209,294.089,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.448,344.895,1.758,293.112,0.226,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.448,345.872,1.758,294.089,0.222,69.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.447,344.895,1.758,295.066,0.222,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.447,344.895,1.758,294.089,0.22,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.447,344.895,1.758,294.089,0.221,69.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.442,345.872,1.758,293.112,0.22,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.248,366.39,1.516,341.964,0.0,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.244,366.39,1.509,340.987,0.0,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.238,365.413,1.502,340.987,0.0,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.238,366.39,1.509,340.987,0.0,70.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.476,395.701,2.088,340.987,0.198,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.473,395.701,2.088,341.964,0.198,69.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.475,396.678,2.088,341.964,0.195,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.473,395.701,2.088,340.987,0.195,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.47,395.701,2.073,342.941,0.19,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.469,396.678,2.073,340.987,0.189,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.256,416.219,1.788,390.816,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.256,417.196,1.773,390.816,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.254,416.219,1.788,389.839,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.25,417.196,1.766,389.839,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.25,416.219,1.758,390.816,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.497,447.484,2.454,389.839,0.166,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.497,447.484,2.44,389.839,0.166,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.497,447.484,2.44,390.816,0.165,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.497,447.484,2.454,390.816,0.165,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.25,469.956,2.103,443.576,0.0,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.253,469.956,2.103,444.553,0.0,69.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.518,501.221,2.857,444.553,0.123,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.515,501.221,2.857,443.576,0.122,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.512,502.198,2.857,443.576,0.118,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.512,501.221,2.857,444.553,0.116,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.509,501.221,2.857,443.576,0.115,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.505,502.198,2.857,444.553,0.106,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.281,520.762,2.527,493.405,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.275,520.762,2.52,494.382,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.525,552.027,3.282,492.428,0.081,70.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.521,552.027,3.282,493.405,0.076,70.8,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.52,551.05,3.275,494.382,0.073,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.52,551.05,3.26,493.405,0.073,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.519,552.027,3.275,494.382,0.073,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.518,552.027,3.275,493.405,0.067,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.515,551.05,3.275,492.428,0.068,70.2,Tungsten,29.8,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.275,570.591,2.93,541.28,0.0,69.8,Tungsten,29.7,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.272,570.591,2.93,542.257,0.0,69.8,Tungsten,29.7,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.509,600.879,3.685,541.28,0.0,70.2,Tungsten,29.8,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.345,0.275,621.397,3.363,593.063,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.275,620.42,3.348,592.086,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.272,621.397,3.363,592.086,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.271,620.42,3.363,593.063,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.513,600.879,3.7,541.28,0.006,70.2,Tungsten,29.8,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.345,0.272,671.226,3.824,642.892,0.0,70.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.248,0.266,671.226,3.824,642.892,0.0,69.8,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.266,671.226,3.81,641.915,0.0,70.2,Tungsten,29.9,LTCC,0,60.0,275,29.0,2.4,0.0,0
19.345,0.515,701.514,4.725,642.892,0.0,70.5,Tungsten,29.8,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.248,0.512,701.514,4.725,642.892,0.0,70.5,Tungsten,29.8,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.248,0.512,701.514,4.711,641.915,0.0,70.2,Tungsten,29.8,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.248,0.26,721.055,4.322,692.721,0.0,69.8,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
19.345,0.26,721.055,4.33,691.744,0.0,70.5,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
19.345,0.259,721.055,4.322,692.721,0.0,69.8,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
19.345,0.256,720.078,4.33,692.721,0.0,70.5,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
19.345,0.512,751.343,5.311,692.721,0.0,70.2,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.345,0.509,751.343,5.326,691.744,0.0,70.5,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.248,0.512,751.343,5.297,691.744,0.0,70.5,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.039,1
19.345,0.248,770.884,4.872,744.504,0.0,69.8,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
19.345,0.247,770.884,4.872,743.527,0.0,69.8,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
19.345,0.244,770.884,4.872,742.55,0.0,69.8,Tungsten,29.9,LTCC,1,60.0,275,29.0,2.4,0.034,1
29.507,0.288,116.268,0.586,93.796,0.25,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.287,116.268,0.601,94.773,0.25,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.286,116.268,0.601,94.773,0.249,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.537,146.556,0.974,93.796,0.507,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.537,146.556,0.974,94.773,0.505,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.536,146.556,0.989,93.796,0.505,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.283,165.12,0.733,144.602,0.209,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.283,165.12,0.733,144.602,0.208,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.283,165.12,0.718,145.579,0.209,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.532,196.385,1.121,144.602,0.465,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.531,195.408,1.121,145.579,0.465,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.53,195.408,1.121,144.602,0.463,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.281,213.972,0.901,195.408,0.166,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.28,214.949,0.901,194.431,0.164,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.277,213.972,0.901,195.408,0.161,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.28,214.949,0.901,195.408,0.16,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.277,213.972,0.901,194.431,0.159,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.543,246.214,1.333,196.385,0.435,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.604,0.542,246.214,1.319,195.408,0.433,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.542,246.214,1.333,194.431,0.433,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.54,245.237,1.319,194.431,0.433,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.54,246.214,1.319,195.408,0.432,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.534,245.237,1.319,195.408,0.426,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.281,264.778,1.114,245.237,0.118,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.277,264.778,1.114,246.214,0.116,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.277,263.801,1.099,245.237,0.115,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.277,264.778,1.099,245.237,0.112,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.546,295.066,1.56,245.237,0.393,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.546,296.043,1.575,245.237,0.391,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.311,316.561,1.414,294.089,0.103,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.311,315.584,1.429,293.112,0.1,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.311,315.584,1.414,294.089,0.096,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.308,315.584,1.414,295.066,0.096,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.582,344.895,1.868,294.089,0.379,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.581,345.872,1.868,293.112,0.38,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.58,344.895,1.868,293.112,0.375,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.574,345.872,1.868,294.089,0.372,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.604,0.568,345.872,1.868,294.089,0.365,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.336,366.39,1.722,340.987,0.076,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.332,366.39,1.736,341.964,0.073,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.332,365.413,1.722,341.964,0.07,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.325,366.39,1.722,340.987,0.063,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.623,395.701,2.22,340.987,0.369,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.611,396.678,2.198,341.964,0.357,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.601,395.701,2.198,341.964,0.348,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.592,396.678,2.183,341.964,0.336,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.586,396.678,2.176,340.987,0.33,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.361,416.219,2.037,389.839,0.05,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.36,417.196,2.037,390.816,0.049,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.36,417.196,2.037,389.839,0.045,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.354,416.219,2.037,390.816,0.044,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.615,447.484,2.491,389.839,0.305,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.613,447.484,2.491,390.816,0.302,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.349,469.956,2.381,444.553,0.0,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.348,469.956,2.366,443.576,0.0,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.606,501.221,2.842,443.576,0.226,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.604,501.221,2.842,444.553,0.226,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.601,502.198,2.842,444.553,0.222,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.409,0.603,501.221,2.842,443.576,0.222,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
29.507,0.35,520.762,2.747,493.405,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
29.507,0.344,520.762,2.747,492.428,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
29.409,0.344,520.762,2.733,493.405,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
29.507,0.6,552.027,3.223,493.405,0.155,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.041,1
29.507,0.603,552.027,3.223,492.428,0.158,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.041,1
29.507,0.357,570.591,3.172,541.28,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
29.604,0.355,570.591,3.172,541.28,0.0,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
29.507,0.355,570.591,3.158,542.257,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
29.507,0.607,501.221,2.857,443.576,0.232,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.048,1
29.507,0.354,620.42,3.626,592.086,0.0,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
29.507,0.354,621.397,3.612,592.086,0.0,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
29.507,0.355,621.397,3.626,593.063,0.0,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
29.507,0.613,650.708,4.103,593.063,0.073,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.048,1
29.507,0.612,649.731,4.088,592.086,0.073,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.048,1
29.507,0.611,650.708,4.088,592.086,0.073,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.048,1
